"film_id","title","days","amount"
89,"Borrowers Bedazzled","7","0.99"
89,"Borrowers Bedazzled","8","2.99"
90,"Boulevard Mob","1","0.99"
90,"Boulevard Mob","2","0.99"
90,"Boulevard Mob","3","0.99"
90,"Boulevard Mob","3","1.99"
90,"Boulevard Mob","4","1.99"
90,"Boulevard Mob","5","2.99"
90,"Boulevard Mob","5","3.99"
90,"Boulevard Mob","6","3.99"
90,"Boulevard Mob","6","4.99"
90,"Boulevard Mob","7","4.99"
90,"Boulevard Mob","7","5.99"
90,"Boulevard Mob","8","5.99"
90,"Boulevard Mob","9","6.99"
90,"Boulevard Mob",NULL,"0.99"
91,"Bound Cheaper","0","0.99"
91,"Bound Cheaper","1","0.99"
91,"Bound Cheaper","2","0.99"
91,"Bound Cheaper","3","0.99"
91,"Bound Cheaper","4","0.99"
91,"Bound Cheaper","5","0.99"
91,"Bound Cheaper","5","1.99"
91,"Bound Cheaper","6","1.99"
91,"Bound Cheaper","6","2.99"
91,"Bound Cheaper","7","3.99"
91,"Bound Cheaper","8","3.99"
91,"Bound Cheaper","8","4.99"
91,"Bound Cheaper","9","4.99"
91,"Bound Cheaper",NULL,"0.99"
92,"Bowfinger Gables","1","4.99"
92,"Bowfinger Gables","2","4.99"
92,"Bowfinger Gables","3","4.99"
92,"Bowfinger Gables","4","4.99"
92,"Bowfinger Gables","5","4.99"
92,"Bowfinger Gables","8","6.99"
93,"Brannigan Sunrise","0","4.99"
93,"Brannigan Sunrise","1","4.99"
93,"Brannigan Sunrise","3","4.99"
93,"Brannigan Sunrise","4","4.99"
93,"Brannigan Sunrise","7","7.99"
93,"Brannigan Sunrise","7","8.99"
93,"Brannigan Sunrise","8","9.99"
94,"Braveheart Human","0","2.99"
94,"Braveheart Human","2","2.99"
94,"Braveheart Human","3","2.99"
94,"Braveheart Human","4","2.99"
94,"Braveheart Human","8","4.99"
95,"Breakfast Goldfinger","0","4.99"
95,"Breakfast Goldfinger","2","4.99"
95,"Breakfast Goldfinger","4","4.99"
95,"Breakfast Goldfinger","5","5.99"
95,"Breakfast Goldfinger","6","5.99"
95,"Breakfast Goldfinger","6","6.99"
95,"Breakfast Goldfinger","7","6.99"
95,"Breakfast Goldfinger","7","7.99"
95,"Breakfast Goldfinger","8","8.99"
95,"Breakfast Goldfinger","9","8.99"
96,"Breaking Home","1","2.99"
96,"Breaking Home","2","2.99"
96,"Breaking Home","3","2.99"
96,"Breaking Home","5","4.99"
96,"Breaking Home","6","4.99"
96,"Breaking Home","6","5.99"
97,"Bride Intrigue","1","0.99"
97,"Bride Intrigue","2","0.99"
97,"Bride Intrigue","3","0.99"
97,"Bride Intrigue","4","0.99"
97,"Bride Intrigue","5","0.99"
97,"Bride Intrigue","6","0.99"
97,"Bride Intrigue","7","1.99"
97,"Bride Intrigue","9","2.99"
98,"Bright Encounters","0","4.99"
98,"Bright Encounters","1","4.99"
98,"Bright Encounters","3","4.99"
98,"Bright Encounters","4","4.99"
98,"Bright Encounters","5","5.99"
98,"Bright Encounters","7","8.99"
98,"Bright Encounters","8","8.99"
98,"Bright Encounters","9","9.99"
98,"Bright Encounters","9","10.99"
99,"Bringing Hysterical","0","2.99"
99,"Bringing Hysterical","1","2.99"
99,"Bringing Hysterical","3","2.99"
99,"Bringing Hysterical","4","2.99"
99,"Bringing Hysterical","5","2.99"
99,"Bringing Hysterical","6","2.99"
99,"Bringing Hysterical","7","2.99"
99,"Bringing Hysterical","7","3.99"
99,"Bringing Hysterical","8","3.99"
99,"Bringing Hysterical","8","4.99"
99,"Bringing Hysterical","9","4.99"
100,"Brooklyn Desert","0","4.99"
100,"Brooklyn Desert","1","4.99"
100,"Brooklyn Desert","2","4.99"
100,"Brooklyn Desert","3","4.99"
100,"Brooklyn Desert","4","4.99"
100,"Brooklyn Desert","5","4.99"
100,"Brooklyn Desert","8","5.99"
100,"Brooklyn Desert","8","6.99"
100,"Brooklyn Desert","9","6.99"
101,"Brotherhood Blanket","0","0.99"
101,"Brotherhood Blanket","2","0.99"
101,"Brotherhood Blanket","3","0.99"
101,"Brotherhood Blanket","3","1.99"
101,"Brotherhood Blanket","4","1.99"
101,"Brotherhood Blanket","4","2.99"
101,"Brotherhood Blanket","5","3.99"
101,"Brotherhood Blanket","6","3.99"
101,"Brotherhood Blanket","6","4.99"
101,"Brotherhood Blanket","7","4.99"
101,"Brotherhood Blanket","7","5.99"
101,"Brotherhood Blanket","8","5.99"
101,"Brotherhood Blanket","8","6.99"
101,"Brotherhood Blanket","9","6.99"
102,"Bubble Grosse","1","4.99"
102,"Bubble Grosse","4","4.99"
102,"Bubble Grosse","4","5.99"
102,"Bubble Grosse","9","9.99"
102,"Bubble Grosse",NULL,"4.99"
103,"Bucket Brotherhood","0","4.99"
103,"Bucket Brotherhood","1","4.99"
103,"Bucket Brotherhood","2","4.99"
103,"Bucket Brotherhood","3","4.99"
103,"Bucket Brotherhood","4","4.99"
103,"Bucket Brotherhood","5","4.99"
103,"Bucket Brotherhood","6","4.99"
103,"Bucket Brotherhood","7","5.99"
103,"Bucket Brotherhood","8","5.99"
103,"Bucket Brotherhood","8","6.99"
104,"Bugsy Song","0","2.99"
104,"Bugsy Song","2","2.99"
104,"Bugsy Song","3","2.99"
104,"Bugsy Song","6","5.99"
104,"Bugsy Song","7","5.99"
104,"Bugsy Song","7","6.99"
104,"Bugsy Song","9","8.99"
105,"Bull Shawshank","0","0.99"
105,"Bull Shawshank","1","0.99"
105,"Bull Shawshank","3","0.99"
105,"Bull Shawshank","5","0.99"
105,"Bull Shawshank","6","1.99"
105,"Bull Shawshank","7","1.99"
105,"Bull Shawshank","9","3.99"
105,"Bull Shawshank",NULL,"0.99"
106,"Bulworth Commandments","2","2.99"
106,"Bulworth Commandments","3","2.99"
106,"Bulworth Commandments","6","4.99"
106,"Bulworth Commandments","7","5.99"
106,"Bulworth Commandments","8","6.99"
107,"Bunch Minds","1","2.99"
107,"Bunch Minds","3","2.99"
107,"Bunch Minds","6","4.99"
107,"Bunch Minds","8","6.99"
107,"Bunch Minds","9","7.99"
109,"Butterfly Chocolat","0","0.99"
109,"Butterfly Chocolat","2","0.99"
109,"Butterfly Chocolat","3","0.99"
109,"Butterfly Chocolat","3","1.99"
109,"Butterfly Chocolat","4","2.99"
109,"Butterfly Chocolat","5","2.99"
109,"Butterfly Chocolat","5","3.99"
109,"Butterfly Chocolat","6","3.99"
109,"Butterfly Chocolat","6","4.99"
109,"Butterfly Chocolat","7","4.99"
109,"Butterfly Chocolat","7","5.99"
109,"Butterfly Chocolat","8","5.99"
109,"Butterfly Chocolat","8","6.99"
110,"Cabin Flash","0","0.99"
110,"Cabin Flash","3","0.99"
110,"Cabin Flash","4","0.99"
110,"Cabin Flash","4","1.99"
110,"Cabin Flash","5","1.99"
110,"Cabin Flash","5","2.99"
110,"Cabin Flash","6","2.99"
110,"Cabin Flash","6","3.99"
110,"Cabin Flash","7","3.99"
110,"Cabin Flash","8","4.99"
110,"Cabin Flash","8","5.99"
111,"Caddyshack Jedi","0","0.99"
111,"Caddyshack Jedi","1","0.99"
111,"Caddyshack Jedi","2","0.99"
111,"Caddyshack Jedi","3","0.99"
111,"Caddyshack Jedi","4","2.99"
111,"Caddyshack Jedi","5","3.99"
111,"Caddyshack Jedi","6","3.99"
111,"Caddyshack Jedi","7","4.99"
111,"Caddyshack Jedi","8","5.99"
111,"Caddyshack Jedi","9","6.99"
111,"Caddyshack Jedi","9","7.99"
112,"Calendar Gunfight","1","4.99"
112,"Calendar Gunfight","2","4.99"
112,"Calendar Gunfight","3","4.99"
112,"Calendar Gunfight","4","4.99"
112,"Calendar Gunfight","5","6.99"
112,"Calendar Gunfight","6","7.99"
112,"Calendar Gunfight","7","8.99"
112,"Calendar Gunfight","8","9.99"
112,"Calendar Gunfight","9","9.99"
113,"California Birds","1","4.99"
113,"California Birds","2","4.99"
113,"California Birds","3","4.99"
113,"California Birds","7","7.99"
113,"California Birds","7","8.99"
113,"California Birds","8","8.99"
114,"Camelot Vacation","0","0.99"
114,"Camelot Vacation","1","0.99"
114,"Camelot Vacation","2","0.99"
114,"Camelot Vacation","3","1.99"
114,"Camelot Vacation","4","1.99"
114,"Camelot Vacation","4","2.99"
114,"Camelot Vacation","5","3.99"
114,"Camelot Vacation","6","4.99"
114,"Camelot Vacation","7","4.99"
114,"Camelot Vacation","7","5.99"
114,"Camelot Vacation","8","5.99"
114,"Camelot Vacation","8","6.99"
114,"Camelot Vacation","9","6.99"
114,"Camelot Vacation",NULL,"0.99"
115,"Campus Remember","1","2.99"
115,"Campus Remember","2","2.99"
115,"Campus Remember","4","2.99"
115,"Campus Remember","5","3.99"
115,"Campus Remember","6","3.99"
115,"Campus Remember","7","5.99"
115,"Campus Remember","8","5.99"
115,"Campus Remember","8","6.99"
115,"Campus Remember","9","6.99"
116,"Candidate Perdition","1","2.99"
116,"Candidate Perdition","2","2.99"
116,"Candidate Perdition","3","2.99"
116,"Candidate Perdition","4","3.99"
116,"Candidate Perdition","7","5.99"
116,"Candidate Perdition","7","6.99"
116,"Candidate Perdition","8","6.99"
116,"Candidate Perdition","8","7.99"
116,"Candidate Perdition",NULL,"3.98"
117,"Candles Grapes","0","4.99"
117,"Candles Grapes","1","4.99"
117,"Candles Grapes","2","4.99"
117,"Candles Grapes","3","4.99"
117,"Candles Grapes","4","4.99"
117,"Candles Grapes","5","4.99"
117,"Candles Grapes","6","5.99"
117,"Candles Grapes","7","5.99"
117,"Candles Grapes","7","6.99"
117,"Candles Grapes","8","6.99"
117,"Candles Grapes","8","7.99"
118,"Canyon Stock","0","0.99"
118,"Canyon Stock","1","0.99"
118,"Canyon Stock","2","0.99"
118,"Canyon Stock","3","0.99"
118,"Canyon Stock","4","0.99"
118,"Canyon Stock","5","0.99"
118,"Canyon Stock","6","0.99"
118,"Canyon Stock","7","0.99"
118,"Canyon Stock","8","2.99"
118,"Canyon Stock","9","2.99"
118,"Canyon Stock","9","3.99"
118,"Canyon Stock",NULL,"0.99"
119,"Caper Motions","0","0.99"
119,"Caper Motions","1","0.99"
119,"Caper Motions","2","0.99"
119,"Caper Motions","3","0.99"
119,"Caper Motions","4","0.99"
119,"Caper Motions","5","0.99"
119,"Caper Motions","6","1.99"
119,"Caper Motions","7","2.99"
119,"Caper Motions","9","3.99"
120,"Caribbean Liberty","2","4.99"
120,"Caribbean Liberty","3","5.99"
120,"Caribbean Liberty","5","6.99"
120,"Caribbean Liberty","8","10.99"
120,"Caribbean Liberty","9","10.99"
121,"Carol Texas","1","2.99"
121,"Carol Texas","2","2.99"
121,"Carol Texas","3","2.99"
121,"Carol Texas","4","2.99"
121,"Carol Texas","5","3.99"
121,"Carol Texas","5","4.99"
121,"Carol Texas","7","5.99"
121,"Carol Texas","7","6.99"
121,"Carol Texas","8","6.99"
121,"Carol Texas","8","7.99"
122,"Carrie Bunch","0","0.99"
122,"Carrie Bunch","1","0.99"
122,"Carrie Bunch","2","0.99"
122,"Carrie Bunch","3","0.99"
122,"Carrie Bunch","5","0.99"
122,"Carrie Bunch","6","0.99"
122,"Carrie Bunch","7","1.99"
122,"Carrie Bunch","8","2.99"
123,"Casablanca Super","0","4.99"
123,"Casablanca Super","1","4.99"
123,"Casablanca Super","2","4.99"
123,"Casablanca Super","3","4.99"
123,"Casablanca Super","4","4.99"
123,"Casablanca Super","5","4.99"
123,"Casablanca Super","6","4.99"
123,"Casablanca Super","7","5.99"
123,"Casablanca Super","7","6.99"
124,"Casper Dragonfly","1","4.99"
124,"Casper Dragonfly","2","4.99"
124,"Casper Dragonfly","3","4.99"
124,"Casper Dragonfly","4","6.99"
124,"Casper Dragonfly","5","6.99"
124,"Casper Dragonfly","5","7.99"
124,"Casper Dragonfly","6","8.99"
125,"Cassidy Wyoming","1","2.99"
125,"Cassidy Wyoming","5","2.99"
125,"Cassidy Wyoming","5","3.99"
125,"Cassidy Wyoming","6","3.99"
125,"Cassidy Wyoming","8","5.99"
126,"Casualties Encino","2","4.99"
126,"Casualties Encino","3","4.99"
126,"Casualties Encino","5","6.99"
126,"Casualties Encino","6","8.99"
126,"Casualties Encino","8","9.99"
126,"Casualties Encino","8","10.99"
127,"Cat Coneheads","0","4.99"
127,"Cat Coneheads","1","4.99"
127,"Cat Coneheads","2","4.99"
127,"Cat Coneheads","3","4.99"
127,"Cat Coneheads","4","4.99"
127,"Cat Coneheads","5","4.99"
127,"Cat Coneheads","5","5.99"
127,"Cat Coneheads","6","5.99"
127,"Cat Coneheads","6","6.99"
127,"Cat Coneheads","7","6.99"
127,"Cat Coneheads","8","8.99"
127,"Cat Coneheads","9","9.99"
127,"Cat Coneheads",NULL,"4.99"
129,"Cause Date","0","2.99"
129,"Cause Date","1","2.99"
129,"Cause Date","2","2.99"
129,"Cause Date","4","4.99"
129,"Cause Date","5","4.99"
129,"Cause Date","5","5.99"
129,"Cause Date","6","6.99"
129,"Cause Date","7","7.99"
129,"Cause Date","8","7.99"
129,"Cause Date","8","8.99"
129,"Cause Date","9","8.99"
130,"Celebrity Horn","0","0.99"
130,"Celebrity Horn","1","0.99"
130,"Celebrity Horn","2","0.99"
130,"Celebrity Horn","3","0.99"
130,"Celebrity Horn","4","0.99"
130,"Celebrity Horn","5","0.99"
130,"Celebrity Horn","6","0.99"
130,"Celebrity Horn","7","0.99"
130,"Celebrity Horn","7","1.99"
130,"Celebrity Horn","8","1.99"
130,"Celebrity Horn","8","2.99"
130,"Celebrity Horn","9","2.99"
131,"Center Dinosaur","1","4.99"
131,"Center Dinosaur","2","4.99"
131,"Center Dinosaur","3","4.99"
131,"Center Dinosaur","4","4.99"
131,"Center Dinosaur","6","5.99"
131,"Center Dinosaur","6","6.99"
131,"Center Dinosaur","7","6.99"
131,"Center Dinosaur","8","7.99"
131,"Center Dinosaur","8","8.99"
131,"Center Dinosaur","9","8.99"
131,"Center Dinosaur",NULL,"4.99"
132,"Chainsaw Uptown","0","0.99"
132,"Chainsaw Uptown","1","0.99"
132,"Chainsaw Uptown","2","0.99"
132,"Chainsaw Uptown","3","0.99"
132,"Chainsaw Uptown","4","0.99"
132,"Chainsaw Uptown","5","0.99"
132,"Chainsaw Uptown","6","0.99"
132,"Chainsaw Uptown","7","1.99"
132,"Chainsaw Uptown","7","2.99"
132,"Chainsaw Uptown","8","2.99"
132,"Chainsaw Uptown","9","3.99"
133,"Chamber Italian","1","4.99"
133,"Chamber Italian","4","4.99"
133,"Chamber Italian","6","4.99"
133,"Chamber Italian","7","4.99"
133,"Chamber Italian","7","5.99"
133,"Chamber Italian","8","5.99"
133,"Chamber Italian","8","6.99"
133,"Chamber Italian","9","6.99"
133,"Chamber Italian",NULL,"0.00"
134,"Champion Flatliners","1","4.99"
134,"Champion Flatliners","2","4.99"
134,"Champion Flatliners","5","6.99"
134,"Champion Flatliners","6","6.99"
134,"Champion Flatliners","7","7.99"
134,"Champion Flatliners","7","8.99"
135,"Chance Resurrection","0","2.99"
135,"Chance Resurrection","1","2.99"
135,"Chance Resurrection","2","2.99"
135,"Chance Resurrection","3","2.99"
135,"Chance Resurrection","3","3.99"
135,"Chance Resurrection","4","3.99"
135,"Chance Resurrection","4","4.99"
135,"Chance Resurrection","5","4.99"
135,"Chance Resurrection","5","5.99"
135,"Chance Resurrection","6","5.99"
135,"Chance Resurrection","6","6.99"
135,"Chance Resurrection","9","8.99"
136,"Chaplin License","1","2.99"
136,"Chaplin License","2","2.99"
136,"Chaplin License","5","2.99"
136,"Chaplin License","6","2.99"
136,"Chaplin License","7","2.99"
137,"Charade Duffel","0","2.99"
137,"Charade Duffel","2","2.99"
137,"Charade Duffel","3","2.99"
137,"Charade Duffel","4","3.99"
137,"Charade Duffel","4","4.99"
137,"Charade Duffel","5","5.99"
137,"Charade Duffel","7","6.99"
137,"Charade Duffel","7","7.99"
138,"Chariots Conspiracy","1","2.99"
138,"Chariots Conspiracy","2","2.99"
138,"Chariots Conspiracy","3","2.99"
138,"Chariots Conspiracy","4","2.99"
138,"Chariots Conspiracy","5","2.99"
138,"Chariots Conspiracy","6","4.99"
138,"Chariots Conspiracy","8","5.99"
138,"Chariots Conspiracy","9","6.99"
139,"Chasing Fight","1","4.99"
139,"Chasing Fight","2","4.99"
139,"Chasing Fight","3","4.99"
139,"Chasing Fight","5","4.99"
139,"Chasing Fight","7","5.99"
139,"Chasing Fight","8","6.99"
139,"Chasing Fight","9","6.99"
139,"Chasing Fight","9","7.99"
139,"Chasing Fight",NULL,"0.00"
140,"Cheaper Clyde","0","0.99"
140,"Cheaper Clyde","1","0.99"
140,"Cheaper Clyde","2","0.99"
140,"Cheaper Clyde","3","0.99"
140,"Cheaper Clyde","4","0.99"
140,"Cheaper Clyde","5","0.99"
140,"Cheaper Clyde","6","1.99"
140,"Cheaper Clyde","7","1.99"
140,"Cheaper Clyde","7","2.99"
140,"Cheaper Clyde","8","2.99"
140,"Cheaper Clyde","9","3.99"
141,"Chicago North","1","4.99"
141,"Chicago North","2","4.99"
141,"Chicago North","3","4.99"
141,"Chicago North","5","4.99"
141,"Chicago North","6","4.99"
141,"Chicago North","6","5.99"
141,"Chicago North","7","6.99"
141,"Chicago North","8","6.99"
141,"Chicago North","9","7.99"
142,"Chicken Hellfighters","0","0.99"
142,"Chicken Hellfighters","1","0.99"
142,"Chicken Hellfighters","2","0.99"
142,"Chicken Hellfighters","3","1.99"
142,"Chicken Hellfighters","4","2.99"
142,"Chicken Hellfighters","5","3.99"
142,"Chicken Hellfighters","6","3.99"
142,"Chicken Hellfighters","6","4.99"
142,"Chicken Hellfighters","7","5.99"
142,"Chicken Hellfighters","8","5.99"
142,"Chicken Hellfighters","9","6.99"
143,"Chill Luck","0","0.99"
143,"Chill Luck","1","0.99"
143,"Chill Luck","2","0.99"
143,"Chill Luck","3","0.99"
143,"Chill Luck","4","0.99"
143,"Chill Luck","5","0.99"
143,"Chill Luck","6","0.99"
143,"Chill Luck","6","1.99"
143,"Chill Luck","7","1.99"
143,"Chill Luck","9","3.99"
143,"Chill Luck","9","4.99"
145,"Chisum Behavior","0","4.99"
145,"Chisum Behavior","1","4.99"
145,"Chisum Behavior","2","4.99"
145,"Chisum Behavior","3","4.99"
145,"Chisum Behavior","4","4.99"
145,"Chisum Behavior","5","4.99"
145,"Chisum Behavior","5","5.99"
146,"Chitty Lock","0","2.99"
146,"Chitty Lock","1","2.99"
146,"Chitty Lock","4","2.99"
146,"Chitty Lock","5","2.99"
146,"Chitty Lock","6","3.99"
146,"Chitty Lock","7","3.99"
146,"Chitty Lock","8","5.99"
146,"Chitty Lock",NULL,"2.99"
147,"Chocolat Harry","0","0.99"
147,"Chocolat Harry","1","0.99"
147,"Chocolat Harry","2","0.99"
147,"Chocolat Harry","3","0.99"
147,"Chocolat Harry","6","1.99"
147,"Chocolat Harry","6","2.99"
147,"Chocolat Harry","7","2.99"
147,"Chocolat Harry","7","3.99"
147,"Chocolat Harry","8","3.99"
147,"Chocolat Harry","8","4.99"
149,"Christmas Moonshine","0","0.99"
149,"Christmas Moonshine","1","0.99"
149,"Christmas Moonshine","2","0.99"
149,"Christmas Moonshine","4","0.99"
149,"Christmas Moonshine","5","0.99"
149,"Christmas Moonshine","6","0.99"
149,"Christmas Moonshine","7","0.99"
149,"Christmas Moonshine","8","1.99"
149,"Christmas Moonshine","8","2.99"
149,"Christmas Moonshine","9","2.99"
150,"Cider Desire","0","2.99"
150,"Cider Desire","2","2.99"
150,"Cider Desire","4","2.99"
150,"Cider Desire","5","2.99"
150,"Cider Desire","6","2.99"
150,"Cider Desire","7","3.99"
150,"Cider Desire","8","3.99"
150,"Cider Desire","8","4.99"
151,"Cincinatti Whisperer","2","4.99"
151,"Cincinatti Whisperer","4","4.99"
151,"Cincinatti Whisperer","5","4.99"
151,"Cincinatti Whisperer","6","6.99"
151,"Cincinatti Whisperer","7","6.99"
151,"Cincinatti Whisperer","7","7.99"
151,"Cincinatti Whisperer","8","8.99"
151,"Cincinatti Whisperer",NULL,"4.99"
152,"Circus Youth","0","2.99"
152,"Circus Youth","1","2.99"
152,"Circus Youth","2","2.99"
152,"Circus Youth","3","2.99"
152,"Circus Youth","4","2.99"
152,"Circus Youth","5","2.99"
152,"Circus Youth","5","3.99"
152,"Circus Youth","6","3.99"
152,"Circus Youth","7","4.99"
152,"Circus Youth","8","6.99"
153,"Citizen Shrek","1","0.99"
153,"Citizen Shrek","2","0.99"
153,"Citizen Shrek","3","0.99"
153,"Citizen Shrek","6","0.99"
153,"Citizen Shrek","8","1.99"
153,"Citizen Shrek","8","2.99"
153,"Citizen Shrek","9","2.99"
153,"Citizen Shrek","9","3.99"
154,"Clash Freddy","0","2.99"
154,"Clash Freddy","1","2.99"
154,"Clash Freddy","2","2.99"
154,"Clash Freddy","3","2.99"
154,"Clash Freddy","4","2.99"
154,"Clash Freddy","5","2.99"
154,"Clash Freddy","6","2.99"
154,"Clash Freddy","7","3.99"
154,"Clash Freddy","7","4.99"
154,"Clash Freddy","8","4.99"
155,"Cleopatra Devil","2","0.99"
155,"Cleopatra Devil","3","0.99"
155,"Cleopatra Devil","4","0.99"
155,"Cleopatra Devil","6","1.99"
155,"Cleopatra Devil","7","1.99"
155,"Cleopatra Devil","7","2.99"
155,"Cleopatra Devil","8","2.99"
155,"Cleopatra Devil",NULL,"0.00"
156,"Clerks Angels","4","5.99"
156,"Clerks Angels","4","6.99"
156,"Clerks Angels","5","6.99"
156,"Clerks Angels","6","7.99"
156,"Clerks Angels","6","8.99"
157,"Clockwork Paradise","1","0.99"
157,"Clockwork Paradise","2","0.99"
157,"Clockwork Paradise","3","0.99"
157,"Clockwork Paradise","4","0.99"
157,"Clockwork Paradise","5","0.99"
157,"Clockwork Paradise","7","1.99"
157,"Clockwork Paradise","8","1.99"
158,"Clones Pinocchio","1","2.99"
158,"Clones Pinocchio","2","2.99"
158,"Clones Pinocchio","3","2.99"
158,"Clones Pinocchio","4","2.99"
158,"Clones Pinocchio","5","2.99"
158,"Clones Pinocchio","6","2.99"
158,"Clones Pinocchio","7","3.99"
158,"Clones Pinocchio","7","4.99"
158,"Clones Pinocchio","8","4.99"
158,"Clones Pinocchio","9","5.99"
159,"Closer Bang","0","4.99"
159,"Closer Bang","1","4.99"
159,"Closer Bang","2","4.99"
159,"Closer Bang","3","4.99"
159,"Closer Bang","4","4.99"
159,"Closer Bang","5","4.99"
159,"Closer Bang","5","5.99"
159,"Closer Bang","6","6.99"
159,"Closer Bang","7","6.99"
159,"Closer Bang","7","7.99"
159,"Closer Bang","8","7.99"
159,"Closer Bang","9","8.99"
160,"Club Graffiti","0","0.99"
160,"Club Graffiti","1","0.99"
160,"Club Graffiti","2","0.99"
160,"Club Graffiti","4","0.99"
160,"Club Graffiti","4","1.99"
160,"Club Graffiti","5","2.99"
160,"Club Graffiti","6","2.99"
160,"Club Graffiti","6","3.99"
160,"Club Graffiti","8","5.99"
160,"Club Graffiti",NULL,"0.99"
160,"Club Graffiti",NULL,"1.98"
161,"Clue Grail","1","4.99"
161,"Clue Grail","3","4.99"
161,"Clue Grail","6","4.99"
161,"Clue Grail","7","6.99"
161,"Clue Grail","8","6.99"
162,"Clueless Bucket","0","2.99"
162,"Clueless Bucket","1","2.99"
162,"Clueless Bucket","2","2.99"
162,"Clueless Bucket","3","2.99"
162,"Clueless Bucket","4","2.99"
162,"Clueless Bucket","4","3.99"
162,"Clueless Bucket","6","4.99"
162,"Clueless Bucket","7","5.99"
162,"Clueless Bucket","7","6.99"
162,"Clueless Bucket","8","7.99"
162,"Clueless Bucket","9","7.99"
163,"Clyde Theory","0","0.99"
163,"Clyde Theory","2","0.99"
163,"Clyde Theory","3","0.99"
163,"Clyde Theory","5","2.99"
163,"Clyde Theory","6","2.99"
163,"Clyde Theory","8","4.99"
164,"Coast Rainbow","0","0.99"
164,"Coast Rainbow","1","0.99"
164,"Coast Rainbow","2","0.99"
164,"Coast Rainbow","3","0.99"
164,"Coast Rainbow","4","1.99"
164,"Coast Rainbow","5","1.99"
164,"Coast Rainbow","5","2.99"
164,"Coast Rainbow","7","3.99"
164,"Coast Rainbow","8","4.99"
164,"Coast Rainbow","9","5.99"
165,"Coldblooded Darling","0","4.99"
165,"Coldblooded Darling","1","4.99"
165,"Coldblooded Darling","3","4.99"
165,"Coldblooded Darling","4","4.99"
165,"Coldblooded Darling","5","4.99"
165,"Coldblooded Darling","7","4.99"
165,"Coldblooded Darling","7","5.99"
165,"Coldblooded Darling","8","5.99"
165,"Coldblooded Darling","8","6.99"
166,"Color Philadelphia","1","2.99"
166,"Color Philadelphia","2","2.99"
166,"Color Philadelphia","3","2.99"
166,"Color Philadelphia","4","2.99"
166,"Color Philadelphia","5","2.99"
